datetime,lat,long,co,no2,o3,pm10,pm25,so2
2018-07-01T14:00:00,40.70158,-73.99033,276.32,35.93,43.81,59.75,22.67,0.07
2018-07-01T15:00:00,40.70158,-73.99033,373.28,39.14,49.12,58.78,20.67,0.07
2018-07-01T16:00:00,40.70158,-73.99033,272.08,39.84,61.22,59.01,21.2,0.05
2018-07-01T17:00:00,40.70158,-73.99033,244.18,41.95,62.36,63.17,24.78,0.08
2018-07-01T18:00:00,40.70158,-73.99033,258.71,31.98,70.04,75.1,27.42,0.09
2018-07-01T19:00:00,40.70158,-73.99033,343.13,37.19,74.44,65.29,24.52,0.06
2018-07-01T20:00:00,40.70158,-73.99033,349.36,38.15,74.95,64.46,27.51,0.07
2018-07-01T21:00:00,40.70158,-73.99033,413.07,35.87,77.05,81.87,27.36,1.2
2018-07-01T22:00:00,40.70158,-73.99033,474.72,40.21,78.1,67.21,22.51,1.2
2018-07-01T23:00:00,40.70158,-73.99033,458.37,37.08,80.85,76.15,22.02,1.29
2018-07-02T00:00:00,40.70158,-73.99033,388.56,47.41,69.95,71.01,21.31,1.27
2018-07-02T00:00:00,40.70158,-73.99033,388.56,47.41,69.95,71.01,21.31,1.27
2018-07-02T01:00:00,40.70158,-73.99033,383.74,52.23,57.24,68.21,26.71,1.58
2018-07-02T02:00:00,40.70158,-73.99033,394.28,52.87,54.09,63.26,23.81,1.36
2018-07-02T03:00:00,40.70158,-73.99033,353.84,54.77,46.02,62.28,23.31,1.27
2018-07-02T04:00:00,40.70158,-73.99033,464.16,59.02,32.48,65.85,21.8,1.21
2018-07-02T05:00:00,40.70158,-73.99033,558.71,55.71,38.7,74.96,27.21,1.52
2018-07-02T06:00:00,40.70158,-73.99033,453.99,66.14,20.96,71.18,30.35,1.2
2018-07-02T07:00:00,40.70158,-73.99033,335.2,41.8,19.7,57.27,28.58,1.19
2018-07-02T08:00:00,40.70158,-73.99033,378.13,42.41,27.73,60.07,25.58,1.23
2018-07-02T09:00:00,40.70158,-73.99033,298.9,41.42,24.12,69.53,17.89,1.23
2018-07-02T10:00:00,40.70158,-73.99033,292.88,45.67,25.92,81.57,21.33,1.05
2018-07-02T11:00:00,40.70158,-73.99033,354.7,43.0,23.28,75.5,18.08,1.0
2018-07-02T12:00:00,40.70158,-73.99033,348.4,64.55,23.47,78.65,21.19,1.04
2018-07-02T13:00:00,40.70158,-73.99033,462.0,51.17,16.52,76.14,20.6,1.24
2018-07-02T14:00:00,40.70158,-73.99033,511.67,65.59,22.55,88.47,25.76,1.67
2018-07-02T15:00:00,40.70158,-73.99033,470.0,58.44,39.81,73.2,26.42,1.69
2018-07-02T16:00:00,40.70158,-73.99033,504.21,44.29,59.17,61.05,23.97,1.74
2018-07-02T17:00:00,40.70158,-73.99033,499.05,58.57,74.55,69.33,27.06,1.34
2018-07-02T18:00:00,40.70158,-73.99033,422.85,37.59,90.48,61.63,24.44,1.15
2018-07-02T19:00:00,40.70158,-73.99033,403.23,47.54,90.87,44.19,23.67,1.17
2018-07-02T20:00:00,40.70158,-73.99033,365.4,46.09,80.28,51.15,25.43,1.2
2018-07-02T21:00:00,40.70158,-73.99033,426.89,53.62,80.18,69.55,22.97,1.22
2018-07-02T22:00:00,40.70158,-73.99033,448.01,43.93,75.92,55.0,25.4,1.12
2018-07-02T23:00:00,40.70158,-73.99033,421.99,50.52,63.75,58.22,22.5,1.24
2018-07-03T00:00:00,40.70158,-73.99033,383.85,42.37,54.73,55.11,27.05,1.22
2018-07-03T00:00:00,40.70158,-73.99033,383.85,42.37,54.73,55.11,27.05,1.22
2018-07-03T01:00:00,40.70158,-73.99033,324.13,48.26,48.12,62.06,25.54,1.17
2018-07-03T02:00:00,40.70158,-73.99033,324.75,43.12,36.65,65.85,21.7,1.16
2018-07-03T03:00:00,40.70158,-73.99033,354.24,37.87,28.69,60.78,24.38,1.17
2018-07-03T04:00:00,40.70158,-73.99033,366.83,51.26,26.77,59.53,22.81,1.17
2018-07-03T05:00:00,40.70158,-73.99033,384.34,48.56,26.23,57.79,23.54,1.17
2018-07-03T06:00:00,40.70158,-73.99033,441.14,36.43,21.34,53.8,25.76,1.18
2018-07-03T07:00:00,40.70158,-73.99033,394.63,38.1,17.68,53.43,30.32,1.18
2018-07-03T08:00:00,40.70158,-73.99033,314.59,22.19,19.46,49.94,27.6,1.15
2018-07-03T09:00:00,40.70158,-73.99033,329.82,45.3,13.25,61.18,18.39,1.19
2018-07-03T10:00:00,40.70158,-73.99033,329.43,39.87,14.92,61.06,18.75,1.06
2018-07-03T11:00:00,40.70158,-73.99033,374.97,25.44,19.12,58.46,19.38,1.15
2018-07-03T12:00:00,40.70158,-73.99033,232.78,52.41,15.21,60.09,22.5,0.84
2018-07-03T13:00:00,40.70158,-73.99033,405.64,44.33,16.5,55.99,23.81,1.14
2018-07-03T14:00:00,40.70158,-73.99033,410.8,41.19,23.32,72.17,25.81,1.13
2018-07-03T15:00:00,40.70158,-73.99033,385.75,38.52,27.61,70.64,28.17,1.15
2018-07-03T16:00:00,40.70158,-73.99033,391.98,48.08,36.7,67.41,30.74,1.19
2018-07-03T17:00:00,40.70158,-73.99033,450.78,50.48,48.9,69.28,35.31,1.2
2018-07-03T18:00:00,40.70158,-73.99033,453.41,45.47,61.79,54.93,32.74,1.19
2018-07-03T19:00:00,40.70158,-73.99033,501.15,45.08,67.02,60.93,33.39,1.25
2018-07-03T20:00:00,40.70158,-73.99033,507.67,50.6,64.36,53.61,16.49,0.89
2018-07-03T21:00:00,40.70158,-73.99033,544.56,49.76,47.77,67.42,24.34,1.06
2018-07-03T22:00:00,40.70158,-73.99033,506.6,40.01,38.51,50.71,19.46,1.11
2018-07-03T23:00:00,40.70158,-73.99033,302.41,42.68,38.61,57.27,17.79,0.88
2018-07-04T00:00:00,40.70158,-73.99033,430.61,52.37,41.34,76.33,15.62,0.72
2018-07-04T00:00:00,40.70158,-73.99033,430.61,52.37,41.34,76.33,15.62,0.72
2018-07-04T01:00:00,40.70158,-73.99033,602.94,51.92,24.08,72.57,18.07,0.62
2018-07-04T02:00:00,40.70158,-73.99033,395.51,50.8,26.79,89.54,15.13,0.61
2018-07-04T03:00:00,40.70158,-73.99033,393.84,53.08,27.07,99.96,16.29,0.63
2018-07-04T04:00:00,40.70158,-73.99033,420.18,50.04,19.89,85.29,20.73,0.62
2018-07-04T05:00:00,40.70158,-73.99033,422.88,40.41,17.01,122.01,15.44,0.62
2018-07-04T06:00:00,40.70158,-73.99033,441.97,39.77,20.35,106.25,18.45,0.61
2018-07-04T07:00:00,40.70158,-73.99033,407.87,43.85,24.17,78.66,16.57,0.63
2018-07-04T08:00:00,40.70158,-73.99033,367.25,31.84,22.32,74.63,17.99,0.63
2018-07-04T09:00:00,40.70158,-73.99033,434.65,29.19,20.34,62.96,17.46,0.61
2018-07-04T10:00:00,40.70158,-73.99033,444.97,29.34,19.0,58.89,21.74,0.58
2018-07-04T11:00:00,40.70158,-73.99033,438.76,23.48,21.06,56.39,23.5,0.61
2018-07-04T12:00:00,40.70158,-73.99033,412.48,50.01,15.61,60.99,17.48,0.66
2018-07-04T13:00:00,40.70158,-73.99033,410.39,45.18,16.29,61.02,23.44,0.67
2018-07-04T14:00:00,40.70158,-73.99033,369.32,35.16,27.03,56.79,20.14,0.6
2018-07-04T15:00:00,40.70158,-73.99033,402.68,38.83,30.16,68.76,21.41,0.66
2018-07-04T16:00:00,40.70158,-73.99033,415.01,51.08,31.53,55.53,25.02,0.65
2018-07-04T17:00:00,40.70158,-73.99033,424.65,51.13,40.68,62.67,20.38,0.67
2018-07-04T18:00:00,40.70158,-73.99033,487.92,42.31,56.37,53.62,25.36,0.61
2018-07-04T19:00:00,40.70158,-73.99033,407.96,35.6,69.54,51.59,18.99,0.61
2018-07-04T20:00:00,40.70158,-73.99033,326.62,35.12,62.23,55.74,18.95,0.61
2018-07-04T21:00:00,40.70158,-73.99033,379.0,40.87,46.44,46.27,18.02,0.7
2018-07-04T22:00:00,40.70158,-73.99033,346.78,28.42,38.93,42.46,15.89,0.61
2018-07-04T23:00:00,40.70158,-73.99033,395.57,33.76,28.63,55.82,14.83,0.62
2018-07-05T00:00:00,40.70158,-73.99033,351.34,40.91,23.77,55.41,16.04,0.68
2018-07-01T00:00:00,40.69236,-73.99939,241.79,24.55,54.62,61.7,17.87,0.06
2018-07-01T01:00:00,40.69236,-73.99939,280.77,33.5,48.64,60.48,18.49,0.08
2018-07-01T02:00:00,40.69236,-73.99939,278.75,37.9,46.52,59.33,17.97,0.07
2018-07-01T03:00:00,40.69236,-73.99939,400.68,42.94,39.12,66.01,25.72,0.07
2018-07-01T04:00:00,40.69236,-73.99939,446.32,47.87,26.61,62.03,22.32,0.07
2018-07-01T05:00:00,40.69236,-73.99939,413.11,65.83,27.04,74.66,21.12,0.07
2018-07-01T06:00:00,40.69236,-73.99939,354.5,33.09,27.06,54.79,21.4,0.06
2018-07-01T07:00:00,40.69236,-73.99939,409.97,25.38,25.49,54.19,18.32,0.06
2018-07-01T08:00:00,40.69236,-73.99939,374.75,28.28,22.41,47.91,14.18,0.06
2018-07-01T09:00:00,40.69236,-73.99939,341.79,23.76,25.8,46.93,15.07,0.05
2018-07-01T10:00:00,40.69236,-73.99939,346.6,22.36,26.22,51.58,15.81,0.22
2018-07-01T11:00:00,40.69236,-73.99939,352.83,18.77,27.95,48.16,14.54,0.07
2018-07-01T12:00:00,40.69236,-73.99939,363.57,30.07,31.36,52.5,22.19,0.08
2018-07-01T13:00:00,40.69236,-73.99939,219.49,19.1,39.52,54.73,17.32,0.07
2018-07-01T14:00:00,40.69236,-73.99939,276.54,27.74,43.42,65.7,19.21,0.07
2018-07-01T15:00:00,40.69236,-73.99939,371.86,29.2,49.4,58.74,22.06,0.07
2018-07-01T16:00:00,40.69236,-73.99939,272.84,39.5,61.24,72.21,24.54,0.05
2018-07-01T17:00:00,40.69236,-73.99939,246.67,22.59,62.44,65.82,24.96,0.08
2018-07-01T18:00:00,40.69236,-73.99939,260.6,29.52,70.9,70.42,26.83,0.08
2018-07-01T19:00:00,40.69236,-73.99939,344.32,24.06,75.91,63.34,28.51,0.06
2018-07-01T20:00:00,40.69236,-73.99939,350.37,26.77,76.29,71.96,29.31,0.07
2018-07-01T21:00:00,40.69236,-73.99939,412.1,21.12,78.93,68.78,26.47,1.13
2018-07-01T22:00:00,40.69236,-73.99939,474.04,27.28,78.47,68.46,23.18,1.14
2018-07-01T23:00:00,40.69236,-73.99939,457.91,32.27,80.18,68.15,23.19,1.22
2018-07-02T00:00:00,40.69236,-73.99939,391.6,39.28,70.18,76.59,24.44,1.2
2018-07-02T00:00:00,40.69236,-73.99939,391.6,39.28,70.18,76.59,24.44,1.2
2018-07-02T01:00:00,40.69236,-73.99939,388.72,41.97,57.91,60.96,24.52,1.49
2018-07-02T02:00:00,40.69236,-73.99939,398.9,37.9,54.59,66.94,25.62,1.29
2018-07-02T03:00:00,40.69236,-73.99939,359.67,45.6,46.33,63.25,21.87,1.21
2018-07-02T04:00:00,40.69236,-73.99939,469.41,45.73,32.97,56.73,25.09,1.15
2018-07-02T05:00:00,40.69236,-73.99939,559.66,40.14,39.49,56.31,29.07,1.43
2018-07-02T06:00:00,40.69236,-73.99939,456.58,37.59,21.72,45.9,27.06,1.14
2018-07-02T07:00:00,40.69236,-73.99939,335.64,36.58,20.14,51.31,28.06,1.13
2018-07-02T08:00:00,40.69236,-73.99939,380.41,32.34,27.01,53.66,13.61,1.16
2018-07-02T09:00:00,40.69236,-73.99939,301.44,36.22,23.42,63.7,18.22,1.16
2018-07-02T10:00:00,40.69236,-73.99939,294.79,29.47,25.25,69.78,19.45,1.0
2018-07-02T11:00:00,40.69236,-73.99939,356.86,42.87,22.58,83.93,22.07,0.95
2018-07-02T12:00:00,40.69236,-73.99939,350.5,63.26,22.92,82.3,18.56,0.98
2018-07-02T13:00:00,40.69236,-73.99939,463.68,49.83,15.71,68.26,21.21,1.17
2018-07-02T14:00:00,40.69236,-73.99939,508.91,53.07,22.9,67.81,23.24,1.58
2018-07-02T15:00:00,40.69236,-73.99939,465.24,47.04,39.86,72.55,25.73,1.61
2018-07-02T16:00:00,40.69236,-73.99939,502.21,39.84,59.97,68.36,28.83,1.65
2018-07-02T17:00:00,40.69236,-73.99939,498.65,40.07,74.8,59.7,25.35,1.27
2018-07-02T18:00:00,40.69236,-73.99939,422.82,29.66,91.77,52.14,22.61,1.09
2018-07-02T19:00:00,40.69236,-73.99939,404.97,34.47,91.6,49.27,20.03,1.11
2018-07-02T20:00:00,40.69236,-73.99939,368.56,32.0,80.88,59.95,24.22,1.13
2018-07-02T21:00:00,40.69236,-73.99939,431.07,44.98,79.8,42.92,24.18,1.15
2018-07-02T22:00:00,40.69236,-73.99939,451.0,25.44,75.52,45.23,23.88,1.06
2018-07-02T23:00:00,40.69236,-73.99939,423.75,32.09,64.3,56.59,23.23,1.17
2018-07-03T00:00:00,40.69236,-73.99939,387.79,30.24,55.19,46.01,26.83,1.15
2018-07-03T00:00:00,40.69236,-73.99939,387.79,30.24,55.19,46.01,26.83,1.15
2018-07-03T01:00:00,40.69236,-73.99939,329.15,30.54,47.83,49.1,23.12,1.11
2018-07-03T02:00:00,40.69236,-73.99939,327.38,30.84,36.96,61.87,27.37,1.1
2018-07-03T03:00:00,40.69236,-73.99939,357.95,34.66,28.56,54.99,22.71,1.11
2018-07-03T04:00:00,40.69236,-73.99939,372.94,38.89,26.22,52.25,21.46,1.11
2018-07-03T05:00:00,40.69236,-73.99939,390.13,42.65,25.73,58.04,29.03,1.11
2018-07-03T06:00:00,40.69236,-73.99939,444.34,38.61,21.33,53.36,26.0,1.11
2018-07-03T07:00:00,40.69236,-73.99939,398.0,35.15,18.2,49.28,23.98,1.12
2018-07-03T08:00:00,40.69236,-73.99939,316.78,24.2,19.22,48.21,24.13,1.09
2018-07-03T09:00:00,40.69236,-73.99939,332.34,26.45,13.28,47.72,11.29,1.12
2018-07-03T10:00:00,40.69236,-73.99939,333.32,36.0,14.83,60.92,21.18,1.0
2018-07-03T11:00:00,40.69236,-73.99939,378.98,30.72,19.08,59.32,19.43,1.09
2018-07-03T12:00:00,40.69236,-73.99939,236.71,36.58,15.3,65.27,22.78,0.79
2018-07-03T13:00:00,40.69236,-73.99939,409.01,36.66,17.0,67.39,24.84,1.07
2018-07-03T14:00:00,40.69236,-73.99939,411.9,33.14,23.16,58.65,31.19,1.06
2018-07-03T15:00:00,40.69236,-73.99939,388.05,29.39,27.15,62.08,25.32,1.08
2018-07-03T16:00:00,40.69236,-73.99939,395.02,38.48,37.73,59.15,27.57,1.13
2018-07-03T17:00:00,40.69236,-73.99939,455.11,49.39,50.03,54.41,34.06,1.13
2018-07-03T18:00:00,40.69236,-73.99939,457.95,40.97,61.96,58.97,29.95,1.12
2018-07-03T19:00:00,40.69236,-73.99939,505.38,33.32,66.76,49.36,28.93,1.18
2018-07-03T20:00:00,40.69236,-73.99939,511.7,36.89,64.12,60.93,18.34,0.84
2018-07-03T21:00:00,40.69236,-73.99939,542.78,39.48,46.67,50.24,22.94,1.0
2018-07-03T22:00:00,40.69236,-73.99939,509.9,28.99,38.12,54.28,20.26,1.05
2018-07-03T23:00:00,40.69236,-73.99939,305.74,40.24,38.09,50.44,20.04,0.83
2018-07-04T00:00:00,40.69236,-73.99939,433.4,48.69,41.3,69.83,18.12,0.69
2018-07-04T00:00:00,40.69236,-73.99939,433.4,48.69,41.3,69.83,18.12,0.69
2018-07-04T01:00:00,40.69236,-73.99939,609.14,42.6,24.37,71.91,18.25,0.58
2018-07-04T02:00:00,40.69236,-73.99939,397.79,50.56,27.02,75.45,17.89,0.58
2018-07-04T03:00:00,40.69236,-73.99939,399.76,26.85,27.18,70.01,17.03,0.59
2018-07-04T04:00:00,40.69236,-73.99939,424.52,40.73,19.75,77.59,19.25,0.59
2018-07-04T05:00:00,40.69236,-73.99939,426.25,28.4,16.96,60.64,17.38,0.59
2018-07-04T06:00:00,40.69236,-73.99939,446.5,29.7,19.52,70.95,15.52,0.58
2018-07-04T07:00:00,40.69236,-73.99939,410.88,29.31,23.71,64.36,16.32,0.59
2018-07-04T08:00:00,40.69236,-73.99939,370.72,24.77,22.0,67.54,15.37,0.6
2018-07-04T09:00:00,40.69236,-73.99939,437.49,21.03,19.27,54.16,21.26,0.58
2018-07-04T10:00:00,40.69236,-73.99939,447.34,24.58,18.23,57.56,19.54,0.55
2018-07-04T11:00:00,40.69236,-73.99939,446.0,20.44,20.75,47.54,23.38,0.58
2018-07-04T12:00:00,40.69236,-73.99939,420.31,34.46,15.67,52.99,20.53,0.62
2018-07-04T13:00:00,40.69236,-73.99939,421.97,31.5,16.06,54.77,22.83,0.63
2018-07-04T14:00:00,40.69236,-73.99939,382.64,21.46,27.13,51.04,19.93,0.57
2018-07-04T15:00:00,40.69236,-73.99939,415.6,29.55,30.5,58.08,20.52,0.62
2018-07-04T16:00:00,40.69236,-73.99939,424.06,33.37,31.01,45.82,24.26,0.62
2018-07-04T17:00:00,40.69236,-73.99939,435.93,31.54,40.13,55.36,23.46,0.64
2018-07-04T18:00:00,40.69236,-73.99939,496.62,27.23,55.65,53.36,27.71,0.57
2018-07-04T19:00:00,40.69236,-73.99939,412.94,26.24,69.69,52.03,19.61,0.57
2018-07-04T20:00:00,40.69236,-73.99939,331.05,25.79,61.66,44.94,20.74,0.58
2018-07-04T21:00:00,40.69236,-73.99939,380.72,27.84,45.97,48.0,21.0,0.66
2018-07-04T22:00:00,40.69236,-73.99939,347.21,21.32,38.38,41.15,13.14,0.58
2018-07-04T23:00:00,40.69236,-73.99939,396.6,21.23,27.99,52.08,16.65,0.59
2018-07-05T00:00:00,40.69236,-73.99939,353.42,33.17,23.52,45.13,18.34,0.64
2018-07-01T00:00:00,40.76212,-74.91,177.46,2.37,56.86,17.49,10.32,0.0
2018-07-01T01:00:00,40.76212,-74.91,178.91,4.89,53.86,19.15,12.05,0.0
2018-07-01T02:00:00,40.76212,-74.91,215.51,4.93,45.31,19.08,9.27,0.0
2018-07-01T03:00:00,40.76212,-74.91,232.95,6.49,37.32,22.65,9.61,0.0
2018-07-01T04:00:00,40.76212,-74.91,326.84,9.31,31.32,22.25,11.62,0.0
2018-07-01T05:00:00,40.76212,-74.91,298.31,10.14,31.11,19.77,16.42,0.0
2018-07-01T06:00:00,40.76212,-74.91,312.37,8.89,29.14,21.88,17.31,0.0
2018-07-01T07:00:00,40.76212,-74.91,329.51,8.66,27.78,26.35,18.2,0.0
2018-07-01T08:00:00,40.76212,-74.91,319.43,9.45,26.56,27.85,17.32,0.0
2018-07-01T09:00:00,40.76212,-74.91,313.08,8.58,25.46,27.16,14.79,0.0
2018-07-01T10:00:00,40.76212,-74.91,318.61,9.56,21.68,28.92,19.63,0.0
2018-07-01T11:00:00,40.76212,-74.91,298.75,6.99,22.75,30.11,20.16,0.49
2018-07-01T12:00:00,40.76212,-74.91,288.18,5.88,24.08,28.01,19.11,0.5
2018-07-01T13:00:00,40.76212,-74.91,277.38,2.45,27.61,27.93,19.21,0.0
2018-07-01T14:00:00,40.76212,-74.91,242.81,2.41,33.37,26.68,17.45,0.0
2018-07-01T15:00:00,40.76212,-74.91,226.49,1.33,42.92,24.92,15.18,0.0
2018-07-01T16:00:00,40.76212,-74.91,228.24,0.73,51.02,25.03,15.05,0.0
2018-07-01T17:00:00,40.76212,-74.91,242.95,0.13,55.69,21.77,12.4,0.0
2018-07-01T18:00:00,40.76212,-74.91,236.0,0.85,58.84,22.4,14.34,0.1
2018-07-01T19:00:00,40.76212,-74.91,249.6,0.46,58.83,20.15,14.58,0.1
2018-07-01T20:00:00,40.76212,-74.91,247.36,0.2,58.93,17.07,14.74,0.1
2018-07-01T21:00:00,40.76212,-74.91,246.76,0.11,61.11,26.2,15.69,0.02
2018-07-01T22:00:00,40.76212,-74.91,269.95,0.28,60.27,21.38,16.55,0.03
2018-07-01T23:00:00,40.76212,-74.91,257.15,2.36,57.12,25.98,16.98,0.04
2018-07-02T00:00:00,40.76212,-74.91,274.67,3.78,51.67,21.27,17.01,0.02
2018-07-02T00:00:00,40.76212,-74.91,274.67,3.78,51.67,21.27,17.01,0.02
2018-07-02T01:00:00,40.76212,-74.91,286.98,5.84,42.08,17.96,15.38,0.01
2018-07-02T02:00:00,40.76212,-74.91,305.9,6.65,35.41,20.72,12.91,0.02
2018-07-02T03:00:00,40.76212,-74.91,333.49,8.47,29.54,17.42,15.42,0.02
2018-07-02T04:00:00,40.76212,-74.91,345.78,8.91,29.0,18.47,15.5,0.02
2018-07-02T05:00:00,40.76212,-74.91,345.13,8.25,29.68,19.69,15.98,0.0
2018-07-02T06:00:00,40.76212,-74.91,333.47,8.91,24.92,17.26,16.2,0.02
2018-07-02T07:00:00,40.76212,-74.91,299.95,8.72,23.39,21.94,16.94,0.03
2018-07-02T08:00:00,40.76212,-74.91,307.81,8.77,21.4,23.35,16.1,0.04
2018-07-02T09:00:00,40.76212,-74.91,317.03,8.76,20.97,24.31,15.71,0.05
2018-07-02T10:00:00,40.76212,-74.91,319.15,6.93,19.39,26.11,16.67,0.01
2018-07-02T11:00:00,40.76212,-74.91,308.33,6.65,23.68,27.65,14.94,0.46
2018-07-02T12:00:00,40.76212,-74.91,286.82,5.62,26.9,20.94,14.4,0.23
2018-07-02T13:00:00,40.76212,-74.91,300.98,3.67,26.82,22.88,15.62,0.39
2018-07-02T14:00:00,40.76212,-74.91,313.3,2.62,37.13,25.1,14.24,0.13
2018-07-02T15:00:00,40.76212,-74.91,331.56,1.89,40.86,28.07,13.04,0.01
2018-07-02T16:00:00,40.76212,-74.91,327.11,1.15,56.55,32.04,14.08,0.04
2018-07-02T17:00:00,40.76212,-74.91,296.94,3.04,63.06,24.36,13.61,0.01
2018-07-02T18:00:00,40.76212,-74.91,286.48,1.58,67.48,38.96,13.02,0.01
2018-07-02T19:00:00,40.76212,-74.91,235.04,1.63,72.08,19.53,12.84,0.01
2018-07-02T20:00:00,40.76212,-74.91,252.73,1.35,70.38,20.19,13.72,0.01
2018-07-02T21:00:00,40.76212,-74.91,282.98,1.91,72.71,20.2,13.22,0.01
2018-07-02T22:00:00,40.76212,-74.91,306.78,2.56,72.25,16.59,15.05,0.01
2018-07-02T23:00:00,40.76212,-74.91,251.0,3.45,73.17,16.23,14.43,0.03
2018-07-03T00:00:00,40.76212,-74.91,268.83,3.77,73.69,21.31,13.44,0.02
2018-07-03T00:00:00,40.76212,-74.91,268.83,3.77,73.69,21.31,13.44,0.02
2018-07-03T01:00:00,40.76212,-74.91,276.56,6.44,68.24,26.71,16.08,0.01
2018-07-03T02:00:00,40.76212,-74.91,273.11,6.95,50.55,28.43,15.73,0.02
2018-07-03T03:00:00,40.76212,-74.91,309.69,8.56,36.95,24.81,15.86,0.02
2018-07-03T04:00:00,40.76212,-74.91,359.96,11.05,29.62,18.92,16.02,0.03
2018-07-03T05:00:00,40.76212,-74.91,393.43,11.63,28.52,20.78,15.25,0.04
2018-07-03T06:00:00,40.76212,-74.91,371.78,11.1,23.14,27.29,16.37,0.04
2018-07-03T07:00:00,40.76212,-74.91,381.38,10.99,22.23,26.48,15.96,0.04
2018-07-03T08:00:00,40.76212,-74.91,367.42,10.65,21.34,25.64,16.0,0.02
2018-07-03T09:00:00,40.76212,-74.91,377.14,10.73,19.71,23.91,16.16,0.04
2018-07-03T10:00:00,40.76212,-74.91,364.49,10.97,17.95,25.81,15.19,0.04
2018-07-03T11:00:00,40.76212,-74.91,361.62,8.08,20.74,22.53,15.07,0.02
2018-07-03T12:00:00,40.76212,-74.91,325.88,8.3,17.3,19.82,13.2,0.04
2018-07-03T13:00:00,40.76212,-74.91,333.71,7.03,25.02,21.39,12.7,0.03
2018-07-03T14:00:00,40.76212,-74.91,309.8,2.24,31.53,18.24,12.22,0.03
2018-07-03T15:00:00,40.76212,-74.91,302.74,3.83,39.37,15.2,10.81,0.02
2018-07-03T16:00:00,40.76212,-74.91,310.7,2.96,49.96,12.33,10.32,0.02
2018-07-03T17:00:00,40.76212,-74.91,310.03,3.52,56.59,15.08,13.46,0.02
2018-07-03T18:00:00,40.76212,-74.91,306.33,2.44,61.66,14.17,12.77,0.01
2018-07-03T19:00:00,40.76212,-74.91,310.04,1.63,66.54,19.28,12.87,0.01
2018-07-03T20:00:00,40.76212,-74.91,311.22,1.36,65.77,21.97,11.61,0.02
2018-07-03T21:00:00,40.76212,-74.91,249.52,0.58,63.74,18.47,11.84,0.02
2018-07-03T22:00:00,40.76212,-74.91,338.09,0.45,59.54,17.69,13.51,0.04
2018-07-03T23:00:00,40.76212,-74.91,262.25,3.45,55.9,12.63,12.97,0.04
2018-07-04T00:00:00,40.76212,-74.91,276.21,3.15,49.7,10.48,12.29,0.02
2018-07-04T00:00:00,40.76212,-74.91,276.21,3.15,49.7,10.48,12.29,0.02
2018-07-04T01:00:00,40.76212,-74.91,387.37,6.79,43.01,19.82,12.67,0.02
2018-07-04T02:00:00,40.76212,-74.91,315.91,6.24,44.73,24.18,11.38,0.01
2018-07-04T03:00:00,40.76212,-74.91,378.56,8.6,36.77,18.39,12.52,0.01
2018-07-04T04:00:00,40.76212,-74.91,363.75,7.13,34.12,19.43,10.98,0.01
2018-07-04T05:00:00,40.76212,-74.91,351.17,7.27,29.27,21.14,9.87,0.01
2018-07-04T06:00:00,40.76212,-74.91,380.03,7.29,27.97,20.51,10.68,0.01
2018-07-04T07:00:00,40.76212,-74.91,325.75,8.03,23.36,19.38,10.42,0.02
2018-07-04T08:00:00,40.76212,-74.91,328.21,7.99,25.52,19.61,10.44,0.03
2018-07-04T09:00:00,40.76212,-74.91,340.89,7.79,17.09,21.36,11.1,0.01
2018-07-04T10:00:00,40.76212,-74.91,339.5,7.8,18.5,19.84,11.75,0.03
2018-07-04T11:00:00,40.76212,-74.91,413.31,5.09,20.49,16.75,11.02,0.01
2018-07-04T12:00:00,40.76212,-74.91,390.0,5.48,21.99,14.73,10.19,0.02
2018-07-04T13:00:00,40.76212,-74.91,447.08,4.8,18.38,17.54,10.32,0.02
2018-07-04T14:00:00,40.76212,-74.91,479.5,1.81,29.55,17.39,10.69,0.02
2018-07-04T15:00:00,40.76212,-74.91,440.96,3.14,29.09,19.29,9.71,0.03
2018-07-04T16:00:00,40.76212,-74.91,401.04,2.76,42.56,20.09,10.12,0.03
2018-07-04T17:00:00,40.76212,-74.91,432.31,2.88,49.63,18.51,9.53,0.04
2018-07-04T18:00:00,40.76212,-74.91,431.52,0.86,52.86,18.46,10.25,0.04
2018-07-04T19:00:00,40.76212,-74.91,354.64,0.65,53.84,18.23,11.35,0.02
2018-07-04T20:00:00,40.76212,-74.91,308.18,1.27,53.1,20.24,12.29,0.02
2018-07-04T21:00:00,40.76212,-74.91,258.38,3.06,49.89,18.07,11.35,0.03
2018-07-04T22:00:00,40.76212,-74.91,266.65,1.5,46.7,17.39,14.07,0.02
2018-07-04T23:00:00,40.76212,-74.91,274.34,2.09,38.28,9.56,11.74,0.02
2018-07-05T00:00:00,40.76212,-74.91,255.72,5.96,33.07,11.69,10.92,0.02
2018-07-01T00:00:00,40.74137,-74.00893,247.23,25.85,53.69,51.28,20.17,0.06
2018-07-01T01:00:00,40.74137,-74.00893,294.28,34.17,48.5,66.58,24.33,0.09
2018-07-01T02:00:00,40.74137,-74.00893,281.7,36.96,46.73,57.2,17.39,0.09
2018-07-01T03:00:00,40.74137,-74.00893,421.34,45.46,38.92,64.71,23.57,0.09
2018-07-01T04:00:00,40.74137,-74.00893,446.46,54.32,28.16,59.8,21.96,0.08
2018-07-01T05:00:00,40.74137,-74.00893,419.06,56.66,25.46,59.89,16.82,0.08
2018-07-01T06:00:00,40.74137,-74.00893,345.97,49.57,24.57,66.5,20.72,0.07
